ISBN13;ID;RandomStr;Navn
9788762803688;1109;Liste nr ;Liste nr  1109
9788762903173;889;Liste nr ;Liste nr  889
9788763829298;695;Liste nr ;Liste nr  695
9788770530514;506;Liste nr ;Liste nr  506
9788773949634;422;Liste nr ;Liste nr  422
9788777063367;326;Liste nr ;Liste nr  326
9788777066856;90;Liste nr ;Liste nr  90
9788777068928;530;Liste nr ;Liste nr  530
9788777493980;94;Liste nr ;Liste nr  94
9788778534279;479;Liste nr ;Liste nr  479
9788778873026;285;Liste nr ;Liste nr  285
9788785168047;837;Liste nr ;Liste nr  837
9788702063097;107;Liste nr ;Liste nr  107
9788702134605;97;Liste nr ;Liste nr  97
9788702154276;261;Liste nr ;Liste nr  261
9788711399934;170;Liste nr ;Liste nr  170
9788717041554;244;Liste nr ;Liste nr  244
9788721024543;174;Liste nr ;Liste nr  174
9788721036287;50;Liste nr ;Liste nr  50
9788741202426;575;Liste nr ;Liste nr  575
9788741257259;979;Liste nr ;Liste nr  979
9788750039266;1101;Liste nr ;Liste nr  1101
9788750041481;1173;Liste nr ;Liste nr  1173
9788757432367;333;Liste nr ;Liste nr  333
9788761610621;791;Liste nr ;Liste nr  791
9788761648655;417;Liste nr ;Liste nr  417
9788762804951;1040;Liste nr ;Liste nr  1040
9788771372861;813;Liste nr ;Liste nr  813
9788776732059;171;Liste nr ;Liste nr  171
9788777066955;1031;Liste nr ;Liste nr  1031
9788777067587;746;Liste nr ;Liste nr  746
9788777068904;863;Liste nr ;Liste nr  863
9788777069314;8;Liste nr ;Liste nr  8
9788778873767;367;Liste nr ;Liste nr  367
9788778879677;1153;Liste nr ;Liste nr  1153
9788792816191;144;Liste nr ;Liste nr  144
9788799619412;245;Liste nr ;Liste nr  245
9780077129989;924;Liste nr ;Liste nr  924
9780077143015;727;Liste nr ;Liste nr  727
9780470683668;336;Liste nr ;Liste nr  336
9780878936625;21;Liste nr ;Liste nr  21
9781422186435;180;Liste nr ;Liste nr  180
9781451694420;207;Liste nr ;Liste nr  207
9788700754089;159;Liste nr ;Liste nr  159
9788702030655;1084;Liste nr ;Liste nr  1084
9788702205039;639;Liste nr ;Liste nr  639
9788721021177;33;Liste nr ;Liste nr  33
9788740008883;1004;Liste nr ;Liste nr  1004
9788741202150;894;Liste nr ;Liste nr  894
9788741253893;422;Liste nr ;Liste nr  422
9788741257402;710;Liste nr ;Liste nr  710
9788741257426;289;Liste nr ;Liste nr  289
9788750038214;215;Liste nr ;Liste nr  215
9788750041733;544;Liste nr ;Liste nr  544
9788756785556;21;Liste nr ;Liste nr  21
9788759315620;958;Liste nr ;Liste nr  958
9788762809017;1078;Liste nr ;Liste nr  1078
9788762810457;956;Liste nr ;Liste nr  956
9788763832014;827;Liste nr ;Liste nr  827
9788771480108;128;Liste nr ;Liste nr  128
9788777066849;894;Liste nr ;Liste nr  894
9788778421333;595;Liste nr ;Liste nr  595
9788791562303;405;Liste nr ;Liste nr  405
9788792894373;830;Liste nr ;Liste nr  830
9788793159013;748;Liste nr ;Liste nr  748
9788799451524;1065;Liste nr ;Liste nr  1065
9788799546411;790;Liste nr ;Liste nr  790
9780273788492;609;Liste nr ;Liste nr  609
9780323053730;429;Liste nr ;Liste nr  429
9780323073622;1031;Liste nr ;Liste nr  1031
9780440180296;1004;Liste nr ;Liste nr  1004
9780470874134;985;Liste nr ;Liste nr  985
9781841695402;565;Liste nr ;Liste nr  565
9788713050284;358;Liste nr ;Liste nr  358
9788717041998;1140;Liste nr ;Liste nr  1140
9788740006612;578;Liste nr ;Liste nr  578
9788750042747;966;Liste nr ;Liste nr  966
9788750043447;356;Liste nr ;Liste nr  356
9788757425970;81;Liste nr ;Liste nr  81
9788761640253;514;Liste nr ;Liste nr  514
9788762810051;614;Liste nr ;Liste nr  614
9788770343138;1123;Liste nr ;Liste nr  1123
9788771240689;608;Liste nr ;Liste nr  608
9788771591439;279;Liste nr ;Liste nr  279
9788776758592;150;Liste nr ;Liste nr  150
9788777064869;230;Liste nr ;Liste nr  230
9788777246838;503;Liste nr ;Liste nr  503
9788778422989;255;Liste nr ;Liste nr  255
9788779010017;791;Liste nr ;Liste nr  791
9788799235674;321;Liste nr ;Liste nr  321
9780553579901;997;Liste nr ;Liste nr  997
9781451100051;229;Liste nr ;Liste nr  229
9781861978776;1113;Liste nr ;Liste nr  1113
9782067148055;903;Liste nr ;Liste nr  903
9788702030280;662;Liste nr ;Liste nr  662
9788702050158;112;Liste nr ;Liste nr  112
9788702056969;103;Liste nr ;Liste nr  103
9788702065640;361;Liste nr ;Liste nr  361
9788702084269;965;Liste nr ;Liste nr  965
9788711383407;1045;Liste nr ;Liste nr  1045
9788711404874;977;Liste nr ;Liste nr  977
9788712046493;782;Liste nr ;Liste nr  782
9788713050307;150;Liste nr ;Liste nr  150
9788714299149;801;Liste nr ;Liste nr  801
9788717043718;914;Liste nr ;Liste nr  914
9788717065918;74;Liste nr ;Liste nr  74
9788740011067;772;Liste nr ;Liste nr  772
9788741203690;1005;Liste nr ;Liste nr  1005
9788741229027;673;Liste nr ;Liste nr  673
9788741252728;1099;Liste nr ;Liste nr  1099
9788741254272;807;Liste nr ;Liste nr  807
9788755911840;173;Liste nr ;Liste nr  173
9788756798723;453;Liste nr ;Liste nr  453
9788757425963;145;Liste nr ;Liste nr  145
9788761608376;824;Liste nr ;Liste nr  824
9788762805279;939;Liste nr ;Liste nr  939
9788762903777;152;Liste nr ;Liste nr  152
9788763811538;913;Liste nr ;Liste nr  913
9788763831864;678;Liste nr ;Liste nr  678
9788770530507;936;Liste nr ;Liste nr  936
9788774248361;1090;Liste nr ;Liste nr  1090
9788775179466;725;Liste nr ;Liste nr  725
9788776746063;149;Liste nr ;Liste nr  149
9788777065859;1119;Liste nr ;Liste nr  1119
9788777066399;316;Liste nr ;Liste nr  316
9788777067112;106;Liste nr ;Liste nr  106
9788777495816;663;Liste nr ;Liste nr  663
9788791171758;963;Liste nr ;Liste nr  963
9780007466078;582;Liste nr ;Liste nr  582
9780080890500;640;Liste nr ;Liste nr  640
9780273763567;732;Liste nr ;Liste nr  732
9780273768968;1101;Liste nr ;Liste nr  1101
9781137275349;368;Liste nr ;Liste nr  368
9788700184046;659;Liste nr ;Liste nr  659
9788702011203;314;Liste nr ;Liste nr  314
9788702141207;317;Liste nr ;Liste nr  317
9788702150742;1155;Liste nr ;Liste nr  1155
9788702152395;1133;Liste nr ;Liste nr  1133
9788711348529;1019;Liste nr ;Liste nr  1019
9788711373019;42;Liste nr ;Liste nr  42
9788712046998;666;Liste nr ;Liste nr  666
9788713050086;671;Liste nr ;Liste nr  671
9788721022914;95;Liste nr ;Liste nr  95
9788740006797;31;Liste nr ;Liste nr  31
9788740007633;197;Liste nr ;Liste nr  197
9788740009866;385;Liste nr ;Liste nr  385
9788741201092;895;Liste nr ;Liste nr  895
9788741230160;583;Liste nr ;Liste nr  583
9788741253862;913;Liste nr ;Liste nr  913
9788741254715;1089;Liste nr ;Liste nr  1089
9788750041153;1144;Liste nr ;Liste nr  1144
9788750043850;584;Liste nr ;Liste nr  584
9788757432459;200;Liste nr ;Liste nr  200
9788759308677;626;Liste nr ;Liste nr  626
9788759316160;409;Liste nr ;Liste nr  409
9788762804944;894;Liste nr ;Liste nr  894
9788762808928;897;Liste nr ;Liste nr  897
9788762811409;402;Liste nr ;Liste nr  402
9788762903999;126;Liste nr ;Liste nr  126
9788771180435;1098;Liste nr ;Liste nr  1098
9788771240849;240;Liste nr ;Liste nr  240
9788771376869;792;Liste nr ;Liste nr  792
9788772819471;287;Liste nr ;Liste nr  287
9788776757267;486;Liste nr ;Liste nr  486
9788776773045;768;Liste nr ;Liste nr  768
9788779963504;710;Liste nr ;Liste nr  710
9788792542656;643;Liste nr ;Liste nr  643
9788793175587;271;Liste nr ;Liste nr  271
9780141039282;927;Liste nr ;Liste nr  927
9780812550702;316;Liste nr ;Liste nr  316
9780815340249;524;Liste nr ;Liste nr  524
9781464109812;15;Liste nr ;Liste nr  15
9782067150348;1051;Liste nr ;Liste nr  1051
9788700473065;429;Liste nr ;Liste nr  429
9788702029215;892;Liste nr ;Liste nr  892
9788702126761;255;Liste nr ;Liste nr  255
9788702154320;366;Liste nr ;Liste nr  366
9788721020569;947;Liste nr ;Liste nr  947
9788741251653;305;Liste nr ;Liste nr  305
9788741251707;254;Liste nr ;Liste nr  254
9788756798655;701;Liste nr ;Liste nr  701
9788757418187;441;Liste nr ;Liste nr  441
9788757431032;237;Liste nr ;Liste nr  237
9788762811386;765;Liste nr ;Liste nr  765
9788762811744;1171;Liste nr ;Liste nr  1171
9788763825573;519;Liste nr ;Liste nr  519
9788764109429;827;Liste nr ;Liste nr  827
9788771416251;550;Liste nr ;Liste nr  550
9788771480627;1149;Liste nr ;Liste nr  1149
9788773948958;650;Liste nr ;Liste nr  650
9788776640453;391;Liste nr ;Liste nr  391
9788776914400;275;Liste nr ;Liste nr  275
9788777494857;1178;Liste nr ;Liste nr  1178
9788778532657;416;Liste nr ;Liste nr  416
9788778578143;817;Liste nr ;Liste nr  817
9788779057845;725;Liste nr ;Liste nr  725
9788791913150;985;Liste nr ;Liste nr  985
9788792711441;918;Liste nr ;Liste nr  918
9788799609642;702;Liste nr ;Liste nr  702
9788799736607;405;Liste nr ;Liste nr  405
9780141027821;508;Liste nr ;Liste nr  508
9780142412145;998;Liste nr ;Liste nr  998
9780199640379;790;Liste nr ;Liste nr  790
9780230238008;1194;Liste nr ;Liste nr  1194
9780273770084;205;Liste nr ;Liste nr  205
9780321965516;1043;Liste nr ;Liste nr  1043
9780521774345;669;Liste nr ;Liste nr  669
9780609805046;119;Liste nr ;Liste nr  119
9780702034718;997;Liste nr ;Liste nr  997
9781477849101;917;Liste nr ;Liste nr  917
9781934030554;670;Liste nr ;Liste nr  670
9788702158847;569;Liste nr ;Liste nr  569
9788711382950;485;Liste nr ;Liste nr  485
9788712050162;540;Liste nr ;Liste nr  540
9788723018205;915;Liste nr ;Liste nr  915
9788723502322;413;Liste nr ;Liste nr  413
9788740006742;792;Liste nr ;Liste nr  792
9788740009156;566;Liste nr ;Liste nr  566
9788740009965;999;Liste nr ;Liste nr  999
9788740017595;969;Liste nr ;Liste nr  969
9788741256252;886;Liste nr ;Liste nr  886
9788741257723;896;Liste nr ;Liste nr  896
9788741610603;202;Liste nr ;Liste nr  202
9788755332225;820;Liste nr ;Liste nr  820
9788756230186;1175;Liste nr ;Liste nr  1175
9788756789820;80;Liste nr ;Liste nr  80
9788756798327;1142;Liste nr ;Liste nr  1142
9788757426434;836;Liste nr ;Liste nr  836
9788761933010;1116;Liste nr ;Liste nr  1116
9788761934703;391;Liste nr ;Liste nr  391
9788762807587;489;Liste nr ;Liste nr  489
9788762808706;651;Liste nr ;Liste nr  651
9788763816373;764;Liste nr ;Liste nr  764
9788763817318;485;Liste nr ;Liste nr  485
9788771181005;877;Liste nr ;Liste nr  877
9788771370904;489;Liste nr ;Liste nr  489
9788771410501;556;Liste nr ;Liste nr  556
9788771480429;85;Liste nr ;Liste nr  85
9788774670469;1058;Liste nr ;Liste nr  1058
9788777046360;19;Liste nr ;Liste nr  19
9788777064234;974;Liste nr ;Liste nr  974
9788777065736;429;Liste nr ;Liste nr  429
9788777497117;431;Liste nr ;Liste nr  431
9788778423320;924;Liste nr ;Liste nr  924
9788779556317;1059;Liste nr ;Liste nr  1059
9788791583223;635;Liste nr ;Liste nr  635
9788791603303;1068;Liste nr ;Liste nr  1068
9788792542335;171;Liste nr ;Liste nr  171
9788792683007;1125;Liste nr ;Liste nr  1125
9788792718679;795;Liste nr ;Liste nr  795
9780099579922;385;Liste nr ;Liste nr  385
9780136127116;262;Liste nr ;Liste nr  262
9780141036250;1066;Liste nr ;Liste nr  1066
9780451418807;54;Liste nr ;Liste nr  54
9780670919888;1059;Liste nr ;Liste nr  1059
9781471115141;1098;Liste nr ;Liste nr  1098
9781932100662;6;Liste nr ;Liste nr  6
9788700058033;1026;Liste nr ;Liste nr  1026
9788702059151;192;Liste nr ;Liste nr  192
9788702060423;849;Liste nr ;Liste nr  849
9788702061970;388;Liste nr ;Liste nr  388
9788702123265;510;Liste nr ;Liste nr  510
9788702126297;1093;Liste nr ;Liste nr  1093
9788702140033;547;Liste nr ;Liste nr  547
9788702152470;95;Liste nr ;Liste nr  95
9788711406380;1149;Liste nr ;Liste nr  1149
9788712047032;432;Liste nr ;Liste nr  432
9788721013608;171;Liste nr ;Liste nr  171
9788740009279;587;Liste nr ;Liste nr  587
9788741202532;515;Liste nr ;Liste nr  515
9788741224114;980;Liste nr ;Liste nr  980
9788741251271;146;Liste nr ;Liste nr  146
9788741253657;147;Liste nr ;Liste nr  147
9788741253763;196;Liste nr ;Liste nr  196
9788741258546;290;Liste nr ;Liste nr  290
9788750037279;638;Liste nr ;Liste nr  638
9788750043683;56;Liste nr ;Liste nr  56
9788757426144;37;Liste nr ;Liste nr  37
9788759316658;98;Liste nr ;Liste nr  98
9788762810136;143;Liste nr ;Liste nr  143
9788762812055;1011;Liste nr ;Liste nr  1011
9788763833974;332;Liste nr ;Liste nr  332
9788771144758;11;Liste nr ;Liste nr  11
9788771480047;646;Liste nr ;Liste nr  646
9788771480092;457;Liste nr ;Liste nr  457
9788771480153;150;Liste nr ;Liste nr  150
9788773941713;247;Liste nr ;Liste nr  247
9788776640842;272;Liste nr ;Liste nr  272
9788777065392;705;Liste nr ;Liste nr  705
9788790220525;1097;Liste nr ;Liste nr  1097
9788792774033;39;Liste nr ;Liste nr  39
9788798899341;1144;Liste nr ;Liste nr  1144
9780273771821;545;Liste nr ;Liste nr  545
9780538476454;330;Liste nr ;Liste nr  330
9781627790734;38;Liste nr ;Liste nr  38
9781844809905;352;Liste nr ;Liste nr  352
9788700176386;1033;Liste nr ;Liste nr  1033
9788700471610;1183;Liste nr ;Liste nr  1183
9788702081244;509;Liste nr ;Liste nr  509
9788702124101;1136;Liste nr ;Liste nr  1136
9788702135411;16;Liste nr ;Liste nr  16
9788702136999;92;Liste nr ;Liste nr  92
9788702137910;449;Liste nr ;Liste nr  449
9788711396322;677;Liste nr ;Liste nr  677
9788711426586;366;Liste nr ;Liste nr  366
9788712047681;481;Liste nr ;Liste nr  481
9788717042018;961;Liste nr ;Liste nr  961
9788717042414;967;Liste nr ;Liste nr  967
9788721011246;69;Liste nr ;Liste nr  69
9788741201955;832;Liste nr ;Liste nr  832
9788741223704;1157;Liste nr ;Liste nr  1157
9788741227993;664;Liste nr ;Liste nr  664
9788741254067;30;Liste nr ;Liste nr  30
9788741255941;845;Liste nr ;Liste nr  845
9788757422641;296;Liste nr ;Liste nr  296
9788758809342;67;Liste nr ;Liste nr  67
9788759812174;485;Liste nr ;Liste nr  485
9788761934154;938;Liste nr ;Liste nr  938
9788761934246;285;Liste nr ;Liste nr  285
9788762801226;465;Liste nr ;Liste nr  465
9788763815406;1125;Liste nr ;Liste nr  1125
9788764109696;853;Liste nr ;Liste nr  853
9788770530682;621;Liste nr ;Liste nr  621
9788771085488;294;Liste nr ;Liste nr  294
9788771293197;85;Liste nr ;Liste nr  85
9788772817248;524;Liste nr ;Liste nr  524
9788773949788;484;Liste nr ;Liste nr  484
9788776756758;930;Liste nr ;Liste nr  930
9788776758202;235;Liste nr ;Liste nr  235
9788777065569;995;Liste nr ;Liste nr  995
9788777066658;248;Liste nr ;Liste nr  248
9788777067570;841;Liste nr ;Liste nr  841
9788777068799;287;Liste nr ;Liste nr  287
9788778422941;370;Liste nr ;Liste nr  370
9788778471192;130;Liste nr ;Liste nr  130
9788778878366;712;Liste nr ;Liste nr  712
9788791171932;684;Liste nr ;Liste nr  684
9788792888785;505;Liste nr ;Liste nr  505
9788793128064;107;Liste nr ;Liste nr  107
9788798583370;843;Liste nr ;Liste nr  843
9788799481606;419;Liste nr ;Liste nr  419
9780273750758;508;Liste nr ;Liste nr  508
9780330484770;158;Liste nr ;Liste nr  158
9781118099209;520;Liste nr ;Liste nr  520
9781849832496;558;Liste nr ;Liste nr  558
9783866093027;803;Liste nr ;Liste nr  803
9788276347616;928;Liste nr ;Liste nr  928
9788702056518;880;Liste nr ;Liste nr  880
9788702073096;1185;Liste nr ;Liste nr  1185
9788702123890;1058;Liste nr ;Liste nr  1058
9788702131451;939;Liste nr ;Liste nr  939
9788711372647;895;Liste nr ;Liste nr  895
9788711418239;810;Liste nr ;Liste nr  810
9788721022112;1125;Liste nr ;Liste nr  1125
9788757126327;90;Liste nr ;Liste nr  90
9788757419450;363;Liste nr ;Liste nr  363
9788759308691;797;Liste nr ;Liste nr  797
9788761934994;212;Liste nr ;Liste nr  212
9788762806375;837;Liste nr ;Liste nr  837
9788762808348;625;Liste nr ;Liste nr  625
9788763806152;538;Liste nr ;Liste nr  538
9788763821964;695;Liste nr ;Liste nr  695
9788763832311;288;Liste nr ;Liste nr  288
9788770702362;1138;Liste nr ;Liste nr  1138
9788771144246;861;Liste nr ;Liste nr  861
9788771375398;176;Liste nr ;Liste nr  176
9788777067099;583;Liste nr ;Liste nr  583
9788778575180;379;Liste nr ;Liste nr  379
9788778673718;523;Liste nr ;Liste nr  523
9788799321117;123;Liste nr ;Liste nr  123
9780273706830;634;Liste nr ;Liste nr  634
9780323086929;915;Liste nr ;Liste nr  915
9780393913002;436;Liste nr ;Liste nr  436
9780545265355;1189;Liste nr ;Liste nr  1189
9781250051448;356;Liste nr ;Liste nr  356
9781412948395;36;Liste nr ;Liste nr  36
9781742707013;680;Liste nr ;Liste nr  680
9788700286764;946;Liste nr ;Liste nr  946
9788702026481;350;Liste nr ;Liste nr  350
9788702058116;864;Liste nr ;Liste nr  864
9788702072754;316;Liste nr ;Liste nr  316
9788702105308;882;Liste nr ;Liste nr  882
9788702129144;805;Liste nr ;Liste nr  805
9788702205152;20;Liste nr ;Liste nr  20
9788711353424;1040;Liste nr ;Liste nr  1040
9788711436691;1008;Liste nr ;Liste nr  1008
9788713049578;817;Liste nr ;Liste nr  817
9788717039636;501;Liste nr ;Liste nr  501
9788717043466;358;Liste nr ;Liste nr  358
9788717044234;334;Liste nr ;Liste nr  334
9788717071346;757;Liste nr ;Liste nr  757
9788721013325;821;Liste nr ;Liste nr  821
9788741254807;1148;Liste nr ;Liste nr  1148
9788750039716;709;Liste nr ;Liste nr  709
9788750043249;575;Liste nr ;Liste nr  575
9788755911352;736;Liste nr ;Liste nr  736
9788755912540;228;Liste nr ;Liste nr  228
9788756240840;733;Liste nr ;Liste nr  733
9788756772594;1126;Liste nr ;Liste nr  1126
9788759315835;524;Liste nr ;Liste nr  524
9788759509814;1031;Liste nr ;Liste nr  1031
9788761935250;926;Liste nr ;Liste nr  926
9788762811157;597;Liste nr ;Liste nr  597
9788762811935;1129;Liste nr ;Liste nr  1129
9788762812659;1093;Liste nr ;Liste nr  1093
9788762903722;225;Liste nr ;Liste nr  225
9788762904118;901;Liste nr ;Liste nr  901
9788770909099;608;Liste nr ;Liste nr  608
9788771120509;517;Liste nr ;Liste nr  517
9788771376630;755;Liste nr ;Liste nr  755
9788771415384;479;Liste nr ;Liste nr  479
9788771460216;1078;Liste nr ;Liste nr  1078
9788771591224;97;Liste nr ;Liste nr  97
9788772814742;324;Liste nr ;Liste nr  324
9788772817170;487;Liste nr ;Liste nr  487
9788773949665;950;Liste nr ;Liste nr  950
9788775144105;1122;Liste nr ;Liste nr  1122
9788775539932;864;Liste nr ;Liste nr  864
9788776642792;595;Liste nr ;Liste nr  595
9788776757656;17;Liste nr ;Liste nr  17
9788776758462;300;Liste nr ;Liste nr  300
9788777065514;152;Liste nr ;Liste nr  152
9788777497018;868;Liste nr ;Liste nr  868
9788778878687;29;Liste nr ;Liste nr  29
9788779345614;390;Liste nr ;Liste nr  390
9788779550117;221;Liste nr ;Liste nr  221
9788779556782;953;Liste nr ;Liste nr  953
9788791913174;83;Liste nr ;Liste nr  83
9788792287267;561;Liste nr ;Liste nr  561
9788792816290;199;Liste nr ;Liste nr  199
9788792845849;534;Liste nr ;Liste nr  534
9788798973232;252;Liste nr ;Liste nr  252
9788799338214;344;Liste nr ;Liste nr  344
9780060752613;214;Liste nr ;Liste nr  214
9780071263733;705;Liste nr ;Liste nr  705
9780077131715;968;Liste nr ;Liste nr  968
9780077140885;727;Liste nr ;Liste nr  727
9780451524935;881;Liste nr ;Liste nr  881
9781408812525;135;Liste nr ;Liste nr  135
9781590171998;942;Liste nr ;Liste nr  942
9788700181984;615;Liste nr ;Liste nr  615
9788700495029;652;Liste nr ;Liste nr  652
9788702044751;290;Liste nr ;Liste nr  290
9788702050141;1065;Liste nr ;Liste nr  1065
9788702077643;734;Liste nr ;Liste nr  734
